id,name,rating,review_count,open_pass_midnight,state,cuisine
CqOOLxcQtsjUMIsm04Lmwg,The Front Page,3.0,782,True,DC,Bars
CqOOLxcQtsjUMIsm04Lmwg,The Front Page,3.0,782,True,DC,American (Traditional)
CqOOLxcQtsjUMIsm04Lmwg,The Front Page,3.0,782,True,DC,Breakfast & Brunch
CsD47yslk705tIp5NSjzwg,A Litteri,4.5,299,False,DC,Delis
CwYs9PmRCK9wFR9dQV4-hw,TAKODA Beer Garden,3.5,277,True,DC,American (Traditional)
CwYs9PmRCK9wFR9dQV4-hw,TAKODA Beer Garden,3.5,277,True,DC,Beer Bar
CwdlygqT4cWwOtQGsYdoBw,Rasika,4.5,2954,False,DC,Indian
Cwv8bz_lfL8ZnLtPyC3SHw,Thai Happy Bellies,3.5,52,False,DC,Food Trucks
Cwv8bz_lfL8ZnLtPyC3SHw,Thai Happy Bellies,3.5,52,False,DC,Thai
D-9SpNw9AlL8AAIGAk56JA,The Lafayette,4.0,88,False,DC,American (New)
D-9SpNw9AlL8AAIGAk56JA,The Lafayette,4.0,88,False,DC,Breakfast & Brunch
D-xu-SgwdUyklsaRCI3j4w,Mr. Henry's,3.5,226,False,DC,American (Traditional)
D45YW3-QsMhUx_TY77RZ3w,Johnny's Carryout,3.0,11,False,DC,Chinese
D4PMuZXm8NGG5tyC0ff5NQ,&Pizza,5.0,1,True,DC,Pizza
D61ROMXpzs2GQthLBIiJAQ,Garden District,4.0,318,True,DC,Barbeque
D9zhHpIfTmIwDLYk0CIEdg,Uptowner Cafe,3.5,111,False,DC,Sandwiches
D9zhHpIfTmIwDLYk0CIEdg,Uptowner Cafe,3.5,111,False,DC,Coffee & Tea
D9zhHpIfTmIwDLYk0CIEdg,Uptowner Cafe,3.5,111,False,DC,Breakfast & Brunch
DBNnAUmNof6uNA7N5hrtsg,Taste of Jamaica,3.5,25,False,DC,Caribbean
DBzIfEeZ9yKLF6n851DQsA,Tortino Restaurant,4.0,682,False,DC,Italian
DCCrupQgbs6RIhqivJx7Aw,Taqueria Local,3.0,87,False,DC,Mexican
DDEvNUjNxJQHlDWiG-PJrA,Food For Thought,3.0,1,False,DC,American (New)
DDEzc6obGeu3vu5elsJpfQ,SPIN Washington DC,4.5,52,True,DC,American (Traditional)
DDEzc6obGeu3vu5elsJpfQ,SPIN Washington DC,4.5,52,True,DC,Cocktail Bars
DDtCSZigubxFQLBxgJQP5Q,Ella's Wood Fired Pizza,3.5,706,False,DC,Pizza
DDtCSZigubxFQLBxgJQP5Q,Ella's Wood Fired Pizza,3.5,706,False,DC,Italian
DDtCSZigubxFQLBxgJQP5Q,Ella's Wood Fired Pizza,3.5,706,False,DC,Breakfast & Brunch
DFgOdg--L1IxUksefKtqWg,Afghan Grill,4.0,272,False,DC,Middle Eastern
DFgOdg--L1IxUksefKtqWg,Afghan Grill,4.0,272,False,DC,Halal
DGJ5I1yngsMLPvJqIB_E8w,Russia House Restaurant & Lounge,4.0,556,True,DC,Lounges
DKkmsuU-1Vy1aXr3k3Il4Q,Los Cuates,3.0,303,False,DC,Mexican
DKlaFg6Lrv_4vqikU-arzA,Protein Bar,4.0,92,False,DC,American (New)
DKlaFg6Lrv_4vqikU-arzA,Protein Bar,4.0,92,False,DC,Vegan
DKlaFg6Lrv_4vqikU-arzA,Protein Bar,4.0,92,False,DC,Gluten-Free
DLCADZhZ2XXFbYJwXQvuAA,Slapfish,3.5,26,False,DC,Seafood
DLLDkufjsDxGtTa5WLxYyg,Nazca Mochica,4.0,375,False,DC,Lounges
DR2DWUtQMolImXjnK5FfrQ,Cafe Lombardy,4.0,25,False,DC,Breakfast & Brunch
DT-3vgCMHq2FhakctK0P5A,Don Lobo's Mexican Grill,3.0,136,False,DC,Mexican
DTE555JwB_Fz0VHrkYTJoA,McDonald's,1.5,17,True,DC,Fast Food
DTE555JwB_Fz0VHrkYTJoA,McDonald's,1.5,17,True,DC,Burgers
DTE555JwB_Fz0VHrkYTJoA,McDonald's,1.5,17,True,DC,Coffee & Tea
DTGKtt-2tFpN8VX4TOB2WQ,Pupuseria Miraflores,5.0,4,False,DC,Salvadoran
