id,name,rating,review_count,open_pass_midnight,state
15AJM1KbjGSgzc_XeCr_4w,Subway,3.0,7,False,DC
15riMG78Ez_ou48M8g9JNg,Busboys and Poets - Anacostia,4.0,70,False,DC
16LgDzFQtdD8lSIrN38Trw,The Caged Bird,3.5,148,True,DC
184Mfg-glVzbXz_5Oz6lBw,Elevation Burger,1.5,4,False,DC
1BdE1gmK6cODBn459o0g8A,Cafe Saint-Ex,3.5,564,True,DC
1EEmtDYNtKxMBrG5PPMjow,Olivia,4.0,72,False,DC
1FC9VIAisnYMlZk3MKBeNA,Family Dinette,4.0,23,False,DC
1FpeoQbD9VGX1_gkmqEotw,Subway,1.0,1,False,DC
1FyXCTqHBXHU_858nBIqPA,The Commodore Public House and Kitchen,4.0,53,True,DC
1GA4AHkjrERzbT6kngrdMA,DC Meditteranean Corner,2.0,1,False,DC
1HeryeXO1djOlNK7pxjwOA,Blues Alley,4.0,259,False,DC
1JRBSzV2NEo-b72ZVm6qXg,Bistro Aracosia,4.5,157,False,DC
1M5xKLREtftW2kmNB6KlxQ,Shawa House,5.0,1,False,DC
1Rc4aBEmS-rTTJGFAR_i4Q,McDonald's,3.0,59,True,DC
1U6StEsPm9WZLk4Y405Z3A,La Plaza Restaurant,3.5,164,False,DC
1W1uVAYuounbP8PJcEqWlw,Sicilian Pizza,2.0,2,True,DC
1WSDWCYVfxtuxm6Zud70Iw,Manny & Olga's Pizza,2.5,221,True,DC
1_a_9R2qzus3dOxMEXfrDg,Pret A Manger,4.5,59,False,DC
1ag0_I1CK3QqC0Zz8lic4w,Blend Cafe & Hookah Bar,4.0,2,False,DC
1amjZbN9eKiO5mG4opkFRw,Deset Ethiopian Restaurant,2.5,5,True,DC
1b0GModow_QdaW62izz5ag,Hiwot Ethiopian Bar and Lounge,4.0,20,True,DC
1ewLNz1TLSJzVt8bNmtYSA,Everlasting Life Vegan Restaurant,4.0,5,False,DC
1fL58XxQc1lGTQ0wdRFR8Q,Youngs Chicken Shack,4.0,1,False,DC
1gsUUmx6HTk0OLNPGw4jBw,Benitos Place,5.0,61,False,DC
1hEiwsiV0DQUNF6L6VhSSQ,Quara Ethiopian Restaurant,4.5,84,False,DC
1iN7atV03biwrs38uiOJNw,Subway,3.0,5,False,DC
1ieT14ia0sHQGg6-fK6nAA,Morton's The Steakhouse,3.0,209,False,DC
1jmPlcoSkUeDBQlQpfIrXA,Hype Cafe,4.5,35,False,DC
1kC5vtdzmT4ssmozNh4-Xw,The Wonderland Ballroom,3.5,501,True,DC
1kbzPWMN4uwibgI0q5hFaQ,KFC,5.0,1,False,DC
1lW6ZmEpA-26AjXh3y3DBw,America's Best Wings,2.5,31,False,DC
1na7LrU7xGd1wQtrIesFyg,Grids Waffles,3.5,5,False,DC
1ocVNSV5HX1bD1CxupC1dA,George Washington University Hospital Cafeteria,3.5,16,False,DC
1txwseIGw6cCmzW7LAaZmA,Athena Grill,4.0,56,False,DC
1u-6K4HALwfuDjPylyR_qg,Corner Bakery Cafe,3.5,108,False,DC
1v-zC24UDxNpXSy1bt-s_g,Horace & Dickie's Seafood Carryout,3.0,408,True,DC
20jrlDLLVBFq7_waWUsaag,Los Wingeez,4.5,5,False,DC
21COlSblOmCH50hxzWT7CQ,Ristorante Piccolo,3.5,605,False,DC
2555YoL7sNTfOl4tQm70yw,Eat Chicken PL.,4.0,29,False,DC
25B_yTfBTHbtjo8TlKEknA,Capo Italian Deli,3.5,132,True,DC
267E0yLpzgzMg84yE2erZg,Ana at District Winery,4.0,127,False,DC
26vRPx3vSzEEcXkb2bHGeA,Urbana,3.5,822,True,DC
27HKuP8K69bZs0JbcL1JHg,Wasi Peruvian Cuisine,4.5,23,False,DC
290FliE9JEHk76-KD7cUrw,Chipotle Mexican Grill,3.0,32,False,DC
2APdciXjsQxWDtbZHhbpZQ,Sweetflow Mobile,3.5,6,False,DC
2Af4XS6d0VP0NibZv-BPAw,S&G Seafood House,4.5,25,False,DC
2BIt75qb4zQLkoWtVU0HTQ,Pagoda Chinese Restaurant,1.0,1,False,DC
2BZPecNiwzsPR8crNMaJcQ,Yeung's Lotus Express,3.0,10,False,DC
2E5jxTvWY_tk0AKq5gGZOQ,Pret A Manger,4.0,169,False,DC
2FmU5JctLM8IfBtkI7Tv2w,Khepra's Raw Food Juice Bar,4.0,339,False,DC
2GWtmU5XZCes8LMisE2zVA,Wiseguy Pizza,4.5,965,True,DC
2IEHXEoE2TL-qI571kFT4w,LA Cafe,3.5,2,False,DC
2IHlz0SLIJw6BGjFEzVMMg,McDonald's,2.0,57,True,DC
2IWHvHJvEzF2DK8xbjBLoQ,Wawa,4.0,90,True,DC
2KSVOkxjnmiu58J_h93k6A,Anthem,3.0,21,False,DC
2M1ftciebwHVBf8d_aVn8w,Della Barba Pizza,5.0,16,False,DC
2M2sW2_rKm3kuzppic5zIg,Lavagna,4.0,651,False,DC
2MkJrwQ-h5P__7aX6T0Abg,Scarlet Oak,3.5,282,True,DC
2NOV8w_pu1RjsnY4azqBIQ,Jack's Famous Deli,3.5,30,False,DC
2O9JG-nccCsB3TBxoNH1Cg,Jackie Lee's,5.0,43,True,DC
2QWLzwW0kxT98nFkHbSgVw,Songbyrd Record Cafe,4.0,183,True,DC
2R8gaW56VLgaoPJxoRv2_Q,Noodles On 11,3.5,235,False,DC
2SmqQvF9A0UiDkETag6YwA,Subway,2.5,4,False,DC
2UfZ8r8xz_EgaF5EOhCeLA,Capital Cafe,3.5,5,False,DC
2V8Y1CwV87ja-3y5VpqRQA,Subway,3.0,9,False,DC
2VJ8gEpYhRODfIi1YRaGeQ,District Kitchen,3.5,375,False,DC
2VbkvMdUaKuyIGU4LbYfHQ,B Too,3.5,810,False,DC
2Wkfb-_jyl8wMo3uEqB29w,Sabydee,4.0,52,False,DC
2XY3cpj3fRV_gidMfDL1VQ,Corado's,3.0,10,False,DC
2XbFBjTBlKRUI9AGnjP-OA,Mexicano Food Truck,2.0,1,False,DC
2ZQXgf-ZjZnQCefxtVKdzQ,Tes Vending Food Stand,3.0,1,False,DC
2_tHWJtF_Mthb-1HdmQJtg,Pret A Manger,4.0,49,False,DC
2aI5hO7hBotYjNZIiI1FdQ,Yum's II Carryout,3.5,152,True,DC
2awGWwpPaU-dBQ7GemIYig,Roaming Rooster - Restaurant,4.5,49,False,DC
2b2u_xdqQteo0Yc8qBrO2Q,Bluestone Lane,4.0,23,False,DC
2cNHH8jeSniXZj3lHK0DRw,The Grist Mill,3.5,107,False,DC
2eN0vqfYvMv1wxYUFgLXWw,DC Empanadas,3.5,169,False,DC
2exH7hw20CyMTlObi4FhIA,Bassett's Original Turkey,2.5,7,False,DC
2fhfX5--D5uHgEaDBKLVpQ,Twins Jazz,3.5,113,True,DC
2gk_Lp0eLjBuDA3hbXeG0A,Capital Eats - Punjabi Cuisine,2.0,1,False,DC
2hJE8pBAwyw7NffzuxTjQg,Zenebech Restaurant,4.5,488,False,DC
2i3URcqebs9Xe6GPezyr1w,Firehook Bakery,3.5,121,False,DC
2iKXB7XsTn_1l2a7yUE96w,Hopscotch Bar & Grill,4.5,2,True,DC
2j13LINb00BFQR9V49va0Q,Merzi,3.5,589,False,DC
2mZLFzh2TQzyLzSoIhgRVg,Carvings,3.0,61,True,DC
2nvEiB-YAYOecSrksIsvQA,Corduroy,4.0,536,False,DC
2owgAPNF2AkqWGXsQoDCIg,Mr Smith's of Georgetown,3.0,107,True,DC
2pL1TOXNvtrePJCwxLNgSg,Mi Vida Restaurante,3.5,575,False,DC
2tVJG37uA7LLx6jIz2PjSw,Gold Coast Cafe,4.0,20,False,DC
2trpFKFCNsske-4TjEaTbg,Yum's Carry Out,3.0,12,False,DC
2vZGrPL5Sboy-Vt-6pwbcw,El Pulgarcito Restaurant and Bar,1.0,1,True,DC
2vy2Kjrk2Mx6kuLP5VltOQ,Sushi Gakyu,4.0,58,False,DC
2x9fXBVSNW39Tl0-XBr90A,Eastern Carryout,2.0,5,False,DC
3-8PYJxIbO1oZuZ-scci4Q,Moe's Southwest Grill,2.0,34,False,DC
309XilQpRCjKICu8xLsmzA,Ranch 1,2.0,4,False,DC
30tjzN3aIORMdGy2SDOa0Q,Cajunators Food Truck,3.0,40,False,DC
3103auDUTV8UZDN72D6CQg,The Brighton SW1,2.5,305,True,DC
32YtHMBkA5-qOPjChnbIeA,Aroi Fine Thai & Japanese Cuisine,3.5,206,False,DC
32w5iRuwgv14ALBjTNSU1Q,Proper 21,4.0,398,True,DC
36_x03xNnGZg1Q_KoNHq4g,Métier,4.5,50,False,DC
38Xr_3Xi_kp7mYrZ8bd4-g,Bareburger,3.5,456,False,DC
38lKk6l-LPt_jqVRZ5jRag,sweetgreen,4.0,70,False,DC
39Ivtt6Kqj_j5Oe_uQUFAQ,Al's Gourmet Pizza,2.5,96,True,DC
3AGZuiT_wrZbywBgQK81Gg,DC Harvest,3.5,401,False,DC
3B5r1wkCffv-TLXb6SKjdA,The Airedale,4.0,111,True,DC
3BhHr4eP0RJFreIEVhLJ_Q,Pizza Movers and Calzones,3.0,108,True,DC
3BsmIpkzqwamc1IeK-r_KA,Cafe Grande,4.0,69,False,DC
3FFAY_p-VGQhwDdq5APpwA,Vinoteca,3.5,750,True,DC
3FtptEZbGqBJ2GKjlL8azQ,Sing Sing Karaoke Palace,3.5,20,True,DC
3LC28t_YHclGWDmHul6PpA,Pantry - Thai Bistro and Sushi,4.0,63,False,DC
3LFhFomdI3UpUJ9AP26fxQ,Bar Deco,3.5,343,True,DC
3McAYwZdpKgPDRb4RpmUQg,Ghibellina,4.0,701,False,DC
3OlVolEBO01GrqXGCfWV9Q,Grill Kabob,3.5,132,True,DC
3QOsyvc4ffL6ErpTw9CAOg,La Cabana Restaurante,4.0,13,True,DC
3QVL9aVebXg_1_LhaESBTg,Pizza Walay,4.0,99,True,DC
3RJmtQKGMixUfvSRr_KlQw,BGR The Burger Joint,3.0,549,False,DC
3SlLS2jCgLCZ3RHZ5t8d2g,Au Bon Pain,3.0,119,False,DC
3SvzqerFPF3d0u9C-DkpMg,The University Club of Washington DC,4.0,33,False,DC
3TUO2cd0EGC0IG3JRq7mrw,Shake Shack,3.5,98,False,DC
3TgM8-JL4BEK36HHXQkJ8Q,Panera Bread,3.0,65,False,DC
3VS2XgF0WUUXutk53HiViA,Rasoi Indian Kitchen,3.0,349,False,DC
3WybAy_XHnJvJ8Ks-c1hxw,The Pug,4.0,223,True,DC
