id,name,rating,review_count,open_pass_midnight,state
4bSL6njSvktNbHD0gzwOmg,McDonald's,1.5,2,True,MD
4cwWfHOgnWdlmrQBbzn7Jg,Thai Pavilion,3.0,409,False,MD
4hvrOFNggwwqx5DzpA1-Sw,Rohobot Ethiopian Restaurant,4.5,15,False,MD
4kucC08PuYzvP9ZnrZEwLQ,Chuck E. Cheese,3.0,35,False,MD
4lLhqg0h51Kp_fekG7ar8A,Uptown Cafe,4.5,13,False,MD
4o8TYRn5w3zZtZr7Aotp0Q,Passion Fin,3.5,76,False,MD
4rKXDHtTgxdGjj8Div8AFg,Sabor Latino Restaurant,3.0,8,False,MD
4sHO73FnQg7z3WANLJSTeA,Wendy's,1.0,19,False,MD
4seywPR2gkheh3l6iY-PjQ,Jammin Flava,4.0,10,False,MD
4uemwCEBaB-d_EM_f1Tn-w,Commonwealth Indian Restaurant,4.5,44,False,MD
4xAQJKsS8qaG-yyhMxn5Wg,Forest Square Deli,3.5,6,False,MD
5-SyBYovJlZ7tl1U3fmk8A,Manna Restaurant,3.0,9,True,MD
54qG0fZfXEsEmI_D8LoG7A,Cameron's Seafood Market,2.0,34,False,MD
5BRYpLZoMPLJDkt2pyYC0A,Kadhai Boutique Indian Cuisine,4.5,397,False,MD
5D9ijtrswUD0c-U3sUPZ-Q,Samurai Hibachi and Wings,3.5,35,False,MD
5DGz5sg9mdKtV54LI5RgMA,Bethesda Gourmet,4.0,6,False,MD
5H6jZOCbpPWiRUqf-IQUhw,Pizza Boli's,2.0,19,True,MD
5Hjjpb-WSvk71yYkv6WgLw,McDonald's,1.5,14,True,MD
5JECsF02-DMe38RHa9hS2w,La Malinche,4.0,471,False,MD
5LbJi9RAyuQp8-LbCBgnGg,Mid Atlantic Seafood,4.0,90,False,MD
5NF6QjmnTZxhR5ZwlNHSFg,Gil's Restaurant,2.5,3,False,MD
5NVNkCcTPYYMxQscrIAP8w,Golden House 5,2.5,20,False,MD
5Osmt2YVgh7o7cr6tj1sZQ,Perlas Restaurant,2.5,11,False,MD
5RdITuWczQlC_SI6pzQEVw,Jaleo,3.5,722,False,MD
5U0Fe7UyZdvPMzUhOpzshg,Potbelly Sandwich Shop,3.5,35,False,MD
5UtO2yZ7DhK5pZ3KxZv7Wg,Praline at Glen Echo Park,3.0,3,False,MD
5VAQn_dEUWdgK-zduVyl1Q,True Food Kitchen,4.0,431,False,MD
5WSQidslkXssUK454aqIgA,Stanford Grill- Rockville,4.0,446,False,MD
5YQml3SA5QR4Wtcir04yuQ,Ren's Ramen,3.0,669,False,MD
5YopCkXsjko6KnXzJUUojw,sweetgreen,4.5,105,False,MD
5_FRT3JYMwe9NCfDVRChKw,Bombay Indian Restaurant,3.0,89,False,MD
5anDhDPckq4zrzlYWAvXJQ,Wall Street Deli,2.0,1,False,MD
5aznKNeKRQWjSOeCelR0ow,El Taco Azteca,3.5,6,False,MD
5bfCm0OdEtSObbqUpgUmDA,Urban Hot Pot,4.0,516,False,MD
5blpWkbP-gv3dDcCbIdxgQ,Subway,2.0,3,False,MD
5cB6ZwxjD5XllwQreYIXmw,Noodles & Company,3.0,30,False,MD
5fbn7hXilV1wD_FVBdqrRQ,Subway,3.5,2,False,MD
5gl9EiP9qgH1MPh7kQ-hBQ,Bar Louie - Westfield Wheaton Mall,3.0,341,True,MD
5ikJJim0EtM6uMhoEJaPZA,El Jalapeño Feliz,4.5,2,False,MD
5lEj0A6WtxFWpZt4IIsomw,Bethesda Crab House,3.5,260,False,MD
5tw5R99W_WyRcpaPn7NETA,Tacos 5 De Mayo Restaurant,4.5,178,False,MD
5u6WKw5pTOCtC1DX3gicUw,Broadway Pizza,3.5,64,False,MD
5xoDmHkRC6YVR910in3rkw,Johnny's Sub Shop,2.5,8,False,MD
5zAgEF2nxNUAdZQDrqbtlQ,Da Rae Won Restaurant,4.0,359,False,MD
60Bqo3Pxags9NAo4B5OoSw,Goldberg’s New York Bagels,2.5,54,False,MD
64_UoN3uSYVexvx17O1YOQ,Franks & Shakes,1.5,7,False,MD
67UHWomK-Dyf_92Xgv6ZMQ,Barbecue-Chips,3.5,4,False,MD
689J25GESvgpH-qcIwQzfQ,Gringada Mexican Restaurant,3.0,61,False,MD
69lxnakVvQ6RCFKknx-ecQ,Wendy's,1.0,6,False,MD
6CM191UKtAWz48xHbVXbMg,Brooklyn Deli & Cafe,3.0,1,False,MD
6E8a6HWlxVe_IY-W-tkJ9w,Silvestre Chicken,3.5,3,False,MD
6KfNdMY7UgWE1JqDlgPHPw,El Dorado Sea Food,4.5,2,False,MD
6KgKpd2ZHdT3ZX3YTHgNNA,Ruby Thai Kitchen,3.0,11,False,MD
6KwfVHOvqL_heYHbuITFxA,Mandarin Delight,4.0,97,False,MD
6LRfjF30KUPTjpPFxmD3yw,La Cuchara,4.0,282,False,MD
6OPF3jcRQSIXf2wmOvtJPA,Sal's Italian Kitchen,4.0,53,False,MD
6RGpC7mTr-oscIxDRnvvFg,Jersey Mike's Subs,3.5,30,False,MD
6SrJv1R-oSTn8reykCQUrA,El Dorado Panaderia,3.0,5,False,MD
6T_2Inxg70bo9oU_4J00xA,Thai At Silver Spring,3.5,301,False,MD
6VU9D1XJ_GYfW-2UEyzinQ,Erta Ale Ethiopian Restaurant And Cafe,4.0,23,True,MD
6Vp19MBl95fpwpJWYKG_lw,Wendy's,2.5,26,False,MD
6XO7B0JRSt3TBMxUZ-vP-g,Medieval Times Management,3.0,6,False,MD
6_BQaiWuZD_ow8z4PraSPQ,'TIS Corner Cafe,3.5,18,False,MD
6_tyHwYpLz1ba0GaIXw4Jg,McDonald's,1.5,44,True,MD
6aDmRkUSNh2HZouMfXoV9g,Pizza Hut,2.5,26,False,MD
6cF_sTiz1Nam1z5wJymPFg,Yuzu Japanese Dining,3.5,185,False,MD
6f9DIRoOB8TX_MfiY53sag,Jiffy Shoppes Restaurants,4.0,23,False,MD
6hnhLPA6LU_FZkUV8o5lYA,Broadway Deli No 3,1.0,1,False,MD
6i9RYZG0wrs7Y3TSBXoMGg,Chipotle Mexican Grill,2.5,23,False,MD
6mtcEZnmMths4CtzssomBA,Ledo Pizza,3.0,24,False,MD
6vPNPahPY9CFjqpYAgvxww,Barrel and Crow,4.0,305,False,MD
6wllqYpGO54RQSYridyURQ,IKEA Restaurant & Cafe,3.0,93,False,MD
6z0U25TP_n4HwzxodTBoVA,Manny & Olga's Pizza,2.0,54,False,MD
70PXkTPANn7kB1_y_4uB1w,TGI Fridays,2.0,145,True,MD
73EF5VoCQEYSwjBI6BnFTQ,Taco Bell,2.0,16,True,MD
74tWLE-ugLwawE3oFTur9g,Wendy's,2.0,18,False,MD
75YwgHRDOTF7zmg-rn7tgQ,Bento Sushi,1.5,2,True,MD
77HYZ69EUsKSxY-5Brn2vQ,Pollo Campero,2.5,23,False,MD
77Wx8QlexInKXh0OAh9ZBA,Chipotle Mexican Grill,3.5,82,False,MD
77dLh4Uw-skUg8YjcGKpZw,Mykonos Grill,4.0,263,False,MD
